filename	0	0		2.0 Mapping Tables - Hospitals/Sheridan Community Hospital ADT 2.0 table 10-16-19.xlsx			
IN1	1080	42	XP	MEDICAID			00000000
IN1	1081	42	XB1	MEDICAID			00000000
IN1	1082	42	BBH	JVHL BCN			00000000
IN1	1083	42	BBA	BC NETWORK GREATLAKES			00000000
IN1	1084	42	XH9	PRIORITY HEALTH HMP			00000000
IN1	1085	42	XB6	MERIDIAN HEALTH OF MI XIX			00000000
IN1	1086	42	MB1	MEDICARE  - OP			00000000
IN1	1087	42	XB1	MEDICAID			00000000
IN1	1088	42	XH6	MERIDIAN HEALTH HMP  - OP			00000000
IN1	1089	42	MB4	PRIORITY HEALTH MEDICARE			00000000
IN1	1090	42	MB1	MEDICARE  - OP			00000000
IN1	1091	42	XB1	MEDICAID  - OP			00000000
IN1	1092	42	XB1	MEDICAID  - OP			00000000
IN1	1093	42	XP2	Priority Health XIX  ER			00000000
IN1	1094	42	XP2	Priority Health XIX    -			00000000
IN1	1095	42	CP2	Priority Health 1500			00000000
IN1	1096	42	DB3	PRIORITY HEALTH ASO PPO			00000000
IN1	1097	42	XP	MEDICAID			00000000
IN1	1098	42	XP	MEDICAID			00000000
IN1	1099	42	BB1	BCBS TRUST OF MICHIGAN			00000000
IN1	1100	42	BP	BLUE CROSS			00000000
IN1	1101	42	BBA	BC NETWORK GREATLAKES  -			00000000
IN1	1102	42	BB1	BCBS TRUST OF MICHIGAN			00000000
IN1	1103	42	BP	BLUE CROSS			00000000
IN1	1104	42	MB1	MEDICARE			00000000
IN1	1105	42	XH5	MCLAREN HEALTH PLAN HMP			00000000
IN1	1106	42	XHL	JVHL MCLAREN HMP			00000000
IN1	1107	42	B1R	BCBS TRUST OF MICHIGAN			00000000
IN1	1108	42	B1R	BCBS TRUST OF MICHIGAN			00000000
IN1	1109	42	B1R	BCBS TRUST OF MICHIGAN			00000000
IN1	1110	42	M1R	MEDICARE			00000000
IN1	1111	42	M1R	MEDICARE			00000000
IN1	1112	42	M1R	MEDICARE			00000000
IN1	1113	42	M1R	MEDICARE			00000000
IN1	1114	42	M1R	MEDICARE			00000000
IN1	1115	42	XB6	MERIDIAN HEALTH OF MI XIX			00000000
IN1	1116	42	XB9	PRIORITY HEALTH XIX			00000000
IN1	1117	42	XP2	Priority Health XIX  ER			00000000
IN1	1118	42	BB5	BCBSM FEP  - OP			00000000
IN1	1119	42	M1R	MEDICARE			00000000
IN1	1120	42	XB6	MERIDIAN HEALTH OF MI XIX			00000000
IN1	1121	42	CP	AARP  - OP			00000000
IN1	1122	42	DBL	AARP  - OP			00000000
IN1	1123	42	MB1	MEDICARE			00000000
IN1	1124	42	IBU	PIONEER STATE MUTUAL			00000000
IN1	1125	42	XB6	MERIDIAN HEALTH OF MI XIX			00000000
IN1	1126	42	XP4	Meridian Health of MI XIX			00000000
IN1	1127	42	HBW	MCLAREN HEALTH ADVANTAGE			00000000
IN1	1128	42	HPW	Mclaren Health Pln 1500			00000000
IN1	1129	42	HPW	Mclaren Health Pln 1500			00000000
IN1	1130	42	XP2	Priority Health XIX  ER			00000000
IN1	1131	42	BB1	BCBS TRUST OF MICHIGAN  -			00000000
IN1	1132	42	MBD	HUMANA GOLD CHOICE			00000000
IN1	1133	42	BB1	BCBS TRUST OF MICHIGAN  -			00000000
IN1	1134	42	BP	BLUE CROSS			00000000
IN1	1135	42	XH1	MEDICAID HMP			00000000
IN1	1136	42	XP	MEDICAID			00000000
IN1	1137	42	XB9	PRIORITY HEALTH XIX			00000000
IN1	1138	42	XP2	Priority Health XIX  ER			00000000
IN1	1139	42	XB2	MOLINA HEALTHCARE OF MI			00000000
IN1	1140	42	XP1	Molina Medicaid 1500			00000000
IN1	1141	42	XB2	MOLINA HEALTHCARE OF MI			00000000
IN1	1142	42	XP1	Molina Medicaid 1500			00000000
IN1	1143	42	MB1	MEDICARE			00000000
IN1	1144	42	BB4	BCBS OF MI  - OP			00000000
IN1	1145	42	MB1	MEDICARE  - OP			00000000
IN1	1146	42	MB1	MEDICARE			00000000
IN1	1147	42	MB1	MEDICARE  - OP			00000000
IN1	1148	42	MB1	MEDICARE			00000000
IN1	1149	42	EBF	BANKERS LIFE			00000000
IN1	1150	42	CP	KEY BENEFIT ADMNST INC			00000000
IN1	1151	42	B1R	BCBS TRUST OF MICHIGAN			00000000
IN1	1152	42	B1R	BCBS TRUST OF MICHIGAN			00000000
IN1	1153	42	B1R	BCBS TRUST OF MICHIGAN			00000000
IN1	1154	42	FDR	CORESOURCE INC  - OP			00000000
IN1	1155	42	FDR	CORESOURCE INC  - OP			00000000
IN1	1156	42	M1R	MEDICARE			00000000
IN1	1157	42	M1R	MEDICARE			00000000
IN1	1158	42	M1R	MEDICARE			00000000
IN1	1159	42	XP	MEDICAID			00000000
IN1	1160	42	XB6	MERIDIAN HEALTH OF MI XIX			00000000
IN1	1161	42	XP	MEDICAID			00000000
IN1	1162	42	CP	MUTUAL OF OMAHA  - OP			00000000
IN1	1163	42	BB4	BCBS OF MI  - OP			00000000
IN1	1164	42	MB1	MEDICARE  - OP			00000000
IN1	1165	42	MB1	MEDICARE  - OP			00000000
IN1	1166	42	MB4	PRIORITY HEALTH MEDICARE			00000000
IN1	1167	42	MB3	BCBS MEDICARE PLUS BLUE			00000000
IN1	1168	42	XB1	MEDICAID			00000000
IN1	1169	42	MB3	BCBS MEDICARE PLUS BLUE			00000000
IN1	1170	42	XB6	MERIDIAN HEALTH OF MI XIX			00000000
IN1	1171	42	BB1	BCBS TRUST OF MICHIGAN			00000000
IN1	1172	42	CB	MANHATTAN LIFE INSURANCE			00000000
IN1	1173	42	BB1	BCBS TRUST OF MICHIGAN			00000000
IN1	1174	42	MB1	MEDICARE			00000000
IN1	1175	42	JBA	STANDARD LIFE AND ACCIDEN			00000000
IN1	1176	42	MB1	MEDICARE  - OP			00000000
IN1	1177	42	BB1	BCBS TRUST OF MICHIGAN  -			00000000
IN1	1178	42	MB1	MEDICARE  - OP			00000000
IN1	1179	42	XH9	PRIORITY HEALTH HMP			00000000
IN1	1180	42	XP2	Priority Health XIX  ER			00000000
IN1	1181	42	MB3	BCBS MEDICARE PLUS BLUE			00000000
IN1	1182	42	SB3	TRICARE  - OP			00000000
IN1	1183	42	SP	TRICARE  - OP			00000000
IN1	1184	42	DB1	PRIORITY HEALTH HMO  - OP			00000000
IN1	1185	42	MB1	MEDICARE  - OP			00000000
IN1	1186	42	BB2	BCBS COMMUNITY BLUE			00000000
IN1	1187	42	XB2	MOLINA HEALTHCARE OF MI			00000000
IN1	1188	42	XB2	MOLINA HEALTHCARE OF MI			00000000
IN1	1189	42	DB3	PRIORITY HEALTH ASO PPO			00000000
IN1	1190	42	MB1	MEDICARE  - OP			00000000
IN1	1191	42	BB4	BCBS OF MI  - OP			00000000
IN1	1192	42	MB1	MEDICARE  - OP			00000000
IN1	1193	42	CP2	Priority Health 1500			00000000
IN1	1194	42	DB1	PRIORITY HEALTH HMO			00000000
IN1	1195	42	BPU	BCBS URGENT CARE			00000000
IN1	1196	42	BPU	BCBS URGENT CARE			00000000
IN1	1197	42	BPU	BCBS URGENT CARE			00000000
IN1	1198	42	XB6	MERIDIAN HEALTH OF MI XIX			00000000
IN1	1199	42	CP2	Priority Health 1500			00000000
IN1	1200	42	DB2	PRIORITY HEALTH POS			00000000
IN1	1201	42	DBL	AARP			00000000
IN1	1202	42	MB1	MEDICARE			00000000
IN1	1203	42	CB	CENTRAL STATES INDEMNITY			00000000
IN1	1204	42	MB1	MEDICARE			00000000
IN1	1205	42	CB	AMERICAN CONTINENTAL			00000000
IN1	1206	42	MB1	MEDICARE  - OP			00000000
IN1	1207	42	DB3	PRIORITY HEALTH ASO PPO			00000000
IN1	1208	42	MB4	PRIORITY HEALTH MEDICARE			00000000
IN1	1209	42	WB	CAMPBELL INDUSTRIAL FORCE			00000000
IN1	1210	42	WP	CAMPBELL INDUSTRIAL FORCE			00000000
IN1	1211	42	BB1	BCBS TRUST OF MICHIGAN			00000000
IN1	1212	42	BP	BLUE CROSS			00000000
IN1	1213	42	X1R	MEDICAID			00000000
IN1	1214	42	XP	MEDICAID			00000000
IN1	1215	42	CP	COFINITY PPOM			00000000
IN1	1216	42	FB3	COFINITY PPOM			00000000
IN1	1217	42	XH6	MERIDIAN HEALTH HMP  - OP			00000000
IN1	1218	42	DB3	PRIORITY HEALTH ASO PPO			00000000
IN1	1219	42	MB1	MEDICARE  - OP			00000000
IN1	1220	42	XH9	PRIORITY HEALTH HMP			00000000
IN1	1221	42	DB3	PRIORITY HEALTH ASO PPO			00000000
IN1	1222	42	MB1	MEDICARE  - OP			00000000
IN1	1223	42	MB1	MEDICARE  - OP			00000000
IN1	1224	42	JBM	UNITED AMERICAN INSURANCE			00000000
IN1	1225	42	BB1	BCBS TRUST OF MICHIGAN  -			00000000
IN1	1226	42	MB1	MEDICARE  - OP			00000000
IN1	1227	42	X5R	MCLAREN HEALTH PLAN XIX			00000000
IN1	1228	42	X5R	MCLAREN HEALTH PLAN XIX			00000000
IN1	1229	42	X5R	MCLAREN HEALTH PLAN XIX			00000000
IN1	1230	42	XB9	PRIORITY HEALTH XIX  - OP			00000000
IN1	1231	42	XP2	Priority Health XIX  ER			00000000
IN1	1232	42	MNP	MEDICARE			00000000
IN1	1233	42	MB1	MEDICARE			00000000
IN1	1234	42	XB6	MERIDIAN HEALTH OF MI XIX			00000000
IN1	1235	42	XB6	MERIDIAN HEALTH OF MI XIX			00000000
IN1	1236	42	CP	VETERANS ADMIN MED CENTER			00000000
IN1	1237	42	JBX	VETERANS ADMIN MED CENTER			00000000
IN1	1238	42	MB1	MEDICARE			00000000
IN1	1239	42	M4R	PRIORITY HEALTH MEDICARE			00000000
IN1	1240	42	X9R	PRIORITY HEALTH XIX			00000000
IN1	1241	42	DBL	AARP			00000000
IN1	1242	42	FB3	COFINITY PPOM  - OP			00000000
IN1	1243	42	BP	BLUE CROSS			00000000
IN1	1244	42	SB4	TRICARE MCR SUPPLEMENT			00000000
IN1	1245	42	SP	TRICARE MCR SUPPLEMENT			00000000
IN1	1246	42	MB1	MEDICARE  - OP			00000000
IN1	1247	42	MB4	PRIORITY HEALTH MEDICARE			00000000
IN1	1248	42	MB1	MEDICARE  - OP			00000000
IN1	1249	42	XP	MEDICAID			00000000
IN1	1250	42	MB1	MEDICARE  - OP			00000000
IN1	1251	42	MB1	MEDICARE  - OP			00000000
IN1	1252	42	MB1	MEDICARE			00000000
IN1	1253	42	CP	COFINITY PPOM			00000000
IN1	1254	42	DBI	UNITED HEALTHCARE			00000000
IN1	1255	42	MB4	PRIORITY HEALTH MEDICARE			00000000
IN1	1256	42	MB4	PRIORITY HEALTH MEDICARE			00000000
IN1	1257	42	MB4	PRIORITY HEALTH MEDICARE			00000000
IN1	1258	42	BPA	BC NETWORK GREATLAKES 150			00000000
IN1	1259	42	XH6	MERIDIAN HEALTH HMP  - OP			00000000
IN1	1260	42	XB6	MERIDIAN HEALTH OF MI XIX			00000000
IN1	1261	42	WB	CAMPBELL INDUSTRIAL FORCE			00000000
IN1	1262	42	WP	CAMPBELL INDUSTRIAL FORCE			00000000
IN1	1263	42	BP	BLUE CROSS			00000000
IN1	1264	42	MB1	MEDICARE  - OP			00000000
IN1	1265	42	MB4	PRIORITY HEALTH MEDICARE			00000000
IN1	1266	42	MB1	MEDICARE  - OP			00000000
IN1	1267	42	MB3	BCBS MEDICARE PLUS BLUE			00000000
IN1	1268	42	DB3	PRIORITY HEALTH ASO PPO			00000000
IN1	1269	42	MB1	MEDICARE  - OP			00000000
IN1	1270	42	XH5	MCLAREN HEALTH PLAN HMP			00000000
IN1	1271	42	MB5	BC NETWORK MEDICARE ADV			00000000
IN1	1272	42	MBH	JVHL BCN			00000000
IN1	1273	42	DB2	PRIORITY HEALTH POS			00000000
IN1	1274	42	BB4	BCBS OF MI  - OP			00000000
IN1	1275	42	MB1	MEDICARE  - OP			00000000
IN1	1276	42	BB4	BCBS OF MI  - OP			00000000
IN1	1277	42	MB1	MEDICARE  - OP			00000000
IN1	1278	42	MB3	BCBS MEDICARE PLUS BLUE			00000000
IN1	1279	42	DBL	AARP			00000000
IN1	1280	42	MB1	MEDICARE  - OP			00000000
IN1	1281	42	MB1	MEDICARE  - OP			00000000
IN1	1282	42	XB1	MEDICAID			00000000
IN1	1283	42	XB6	MERIDIAN HEALTH OF MI XIX			00000000
IN1	1284	42	EBF	BANKERS LIFE			00000000
IN1	1285	42	MB1	MEDICARE  - OP			00000000
IN1	1286	42	MB1	MEDICARE  - OP			00000000
IN1	1287	42	XB1	MEDICAID			00000000
IN1	1288	42	FB9	CONTINENTAL LIFE			00000000
IN1	1289	42	MB1	MEDICARE  - OP			00000000
IN1	1290	42	MB1	MEDICARE  - OP			00000000
IN1	1291	42	XB1	MEDICAID  - OP			00000000
IN1	1292	42	CP	UNITED HEALTHCARE			00000000
IN1	1293	42	MB1	MEDICARE  - OP			00000000
IN1	1294	42	MB1	MEDICARE			00000000
IN1	1295	42	MB1	MEDICARE			00000000
IN1	1296	42	MB1	MEDICARE  - OP			00000000
IN1	1297	42	XP5	Mclaren Health Plan 1500			00000000
IN1	1298	42	MB1	MEDICARE			00000000
IN1	1299	42	DB3	PRIORITY HEALTH ASO PPO			00000000
IN1	1300	42	DB3	PRIORITY HEALTH ASO PPO			00000000
IN1	1301	42	MB1	MEDICARE			00000000
IN1	1302	42	MB3	BCBS MEDICARE PLUS BLUE			00000000
IN1	1303	42	BB4	BCBS OF MI			00000000
IN1	1304	42	MB1	MEDICARE			00000000
IN1	1305	42	BB5	BCBSM FEP			00000000
IN1	1306	42	MB3	BCBS MEDICARE PLUS BLUE			00000000
IN1	1307	42	MB3	BCBS MEDICARE PLUS BLUE			00000000
IN1	1308	42	CP	ASR ADMINISTRATION SYSTEM			00000000
IN1	1309	42	EB4	ASR ADMINISTRATION SYSTEM			00000000
IN1	1310	42	CP	ASR ADMINISTRATION SYSTEM			00000000
IN1	1311	42	EB4	ASR ADMINISTRATION SYSTEM			00000000
IN1	1312	42	CP	ASR ADMINISTRATION SYSTEM			00000000
IN1	1313	42	EB4	ASR ADMINISTRATION SYSTEM			00000000
IN1	1314	42	CP	ASR ADMINISTRATION SYSTEM			00000000
IN1	1315	42	EB4	ASR ADMINISTRATION SYSTEM			00000000
IN1	1316	42	XP	MEDICAID			00000000
IN1	1317	42	MB3	BCBS MEDICARE PLUS BLUE			00000000
IN1	1318	42	XP1	Molina Medicaid 1500			00000000
IN1	1319	42	BBH	JVHL BCN			00000000
IN1	1320	42	BPU	BCBS URGENT CARE			00000000
IN1	1321	42	XB6	MERIDIAN HEALTH OF MI XIX			00000000
IN1	1322	42	MB4	PRIORITY HEALTH MEDICARE			00000000
IN1	1323	42	MB4	PRIORITY HEALTH MEDICARE			00000000
IN1	1324	42	CB	MANHATTAN LIFE INSURANCE			00000000
IN1	1325	42	MB1	MEDICARE			00000000
IN1	1326	42	XB6	MERIDIAN HEALTH OF MI XIX			00000000
IN1	1327	42	XP4	Meridian Health of MI XIX			00000000
IN1	1328	42	WBR	TRAVELERS CO OF CT-RECUR			00000000
IN1	1329	42	WBR	TRAVELERS CO OF CT-RECUR			00000000
IN1	1330	42	WBR	TRAVELERS CO OF CT-RECUR			00000000
IN1	1331	42	WBR	TRAVELERS INSURANCE			00000000
IN1	1332	42	MB1	MEDICARE  - OP			00000000
IN1	1333	42	SB4	TRICARE MCR SUPPLEMENT			00000000
IN1	1334	42	FZR	FARM BUREAU INSURANCE			00000000
IN1	1335	42	XH6	MERIDIAN HEALTH HMP  - OP			00000000
IN1	1336	42	MB4	PRIORITY HEALTH MEDICARE			00000000
IN1	1337	42	DB3	PRIORITY HEALTH ASO PPO			00000000
IN1	1338	42	MB1	MEDICARE  - OP			00000000
IN1	1339	42	XB8	UHC COMMUNITY PLAN XIX			00000000
IN1	1340	42	FB3	COFINITY PPOM			00000000
IN1	1341	42	BB4	BCBS OF MI  - OP			00000000
IN1	1342	42	MB1	MEDICARE  - OP			00000000
IN1	1343	42	B2R	BCBS COMMUNITY BLUE			00000000
IN1	1344	42	MB1	MEDICARE			00000000
IN1	1345	42	WBg	FARM BUREAU INSURANCE - O			00000000
IN1	1346	42	XB1	MEDICAID			00000000
IN1	1347	42	CP2	Priority Health 1500			00000000
IN1	1348	42	DB1	PRIORITY HEALTH HMO			00000000
IN1	1349	42	MB3	BCBS MEDICARE PLUS BLUE			00000000
IN1	1350	42	CP	UNITED HEALTHCARE  - OP			00000000
IN1	1351	42	DBI	UNITED HEALTHCARE  - OP			00000000
IN1	1352	42	MB1	MEDICARE  - OP			00000000
IN1	1353	42	MB4	PRIORITY HEALTH MEDICARE			00000000
IN1	1354	42	XB9	PRIORITY HEALTH XIX			00000000
IN1	1355	42	XP2	Priority Health XIX  ER			00000000
IN1	1356	42	CP	ASR ADMINISTRATION SYSTEM			00000000
IN1	1357	42	EB4	ASR ADMINISTRATION SYSTEM			00000000
IN1	1358	42	BB2	BCBS COMMUNITY BLUE			00000000
IN1	1359	42	BP	BLUE CROSS			00000000
IN1	1360	42	XB6	MERIDIAN HEALTH OF MI XIX			00000000
IN1	1361	42	XP4	Meridian Health of MI XIX			00000000
IN1	1362	42	XB5	MCLAREN HEALTH PLAN XIX			00000000
IN1	1363	42	XP5	Mclaren Health Plan 1500			00000000
IN1	1364	42	DB3	PRIORITY HEALTH ASO PPO			00000000
IN1	1365	42	MB1	MEDICARE  - OP			00000000
IN1	1366	42	MB4	PRIORITY HEALTH MEDICARE			00000000
IN1	1367	42	MB4	PRIORITY HEALTH MEDICARE			00000000
IN1	1368	42	MB4	PRIORITY HEALTH MEDICARE			00000000
IN1	1369	42	MB4	PRIORITY HEALTH MEDICARE			00000000
IN1	1370	42	M4R	PRIORITY HEALTH MEDICARE			00000000
IN1	1371	42	BBA	BC NETWORK GREATLAKES			00000000
IN1	1372	42	BPA	BC NETWORK GREATLAKES 150			00000000
IN1	1373	42	XP	MEDICAID			00000000
IN1	1374	42	XP2	Priority Health XIX  ER			00000000
IN1	1375	42	DB3	PRIORITY HEALTH ASO PPO			00000000
IN1	1376	42	SB3	TRICARE			00000000
IN1	1377	42	SP	TRICARE			00000000
IN1	1378	42	MB1	MEDICARE  - OP			00000000
IN1	1379	42	BB1	BCBS TRUST OF MICHIGAN  -			00000000
IN1	1380	42	BP	BLUE CROSS			00000000
IN1	1381	42	MB1	MEDICARE  - OP			00000000
IN1	1382	42	XH6	MERIDIAN HEALTH HMP  - OP			00000000
IN1	1383	42	MB1	MEDICARE  - OP			00000000
IN1	1384	42	CB	CAMPBELL INDUSTRIAL FORCE			00000000
IN1	1385	42	CP	CAMPBELL INDUSTRIAL FORCE			00000000
IN1	1386	42	MB4	PRIORITY HEALTH MEDICARE			00000000
IN1	1387	42	MB1	MEDICARE			00000000
IN1	1388	42	BB1	BCBS TRUST OF MICHIGAN			00000000
IN1	1389	42	BP	BLUE CROSS			00000000
IN1	1390	42	CB	MERITAIN           - O/P			00000000
IN1	1391	42	BB2	BCBS COMMUNITY BLUE			00000000
IN1	1392	42	BP	BLUE CROSS			00000000
IN1	1393	42	MB1	MEDICARE  - OP			00000000
IN1	1394	42	MB4	PRIORITY HEALTH MEDICARE			00000000
IN1	1395	42	MB4	PRIORITY HEALTH MEDICARE			00000000
IN1	1396	42	WBX	MONTCALM CARE NETWORK   -			00000000
IN1	1397	42	MB4	PRIORITY HEALTH MEDICARE			00000000
IN1	1398	42	WP	SHERIDAN COMM HOSPITAL			00000000
IN1	1399	42	CP2	Priority Health 1500			00000000
IN1	1400	42	XH6	MERIDIAN HEALTH HMP  - OP			00000000
IN1	1401	42	XH9	PRIORITY HEALTH HMP			00000000
IN1	1402	42	MB4	PRIORITY HEALTH MEDICARE			00000000
IN1	1403	42	MB4	PRIORITY HEALTH MEDICARE			00000000
IN1	1404	42	IBG	MUTUAL OF OMAHA			00000000
IN1	1405	42	MB1	MEDICARE			00000000
IN1	1406	42	BB4	BCBS OF MI  - OP			00000000
IN1	1407	42	MB1	MEDICARE  - OP			00000000
IN1	1408	42	MB1	MEDICARE  - OP			00000000
IN1	1409	42	XB1	MEDICAID			00000000
IN1	1410	42	MB3	BCBS MEDICARE PLUS BLUE			00000000
IN1	1411	42	XB1	MEDICAID			00000000
IN1	1412	42	BB1	BCBS TRUST OF MICHIGAN			00000000
IN1	1413	42	BP	BLUE CROSS			00000000
IN1	1414	42	BP	BLUE CROSS			00000000
IN1	1415	42	MB1	MEDICARE  - OP			00000000
IN1	1416	42	MB1	MEDICARE			00000000
IN1	1417	42	MB1	MEDICARE			00000000
IN1	1418	42	XB6	MERIDIAN HEALTH OF MI XIX			00000000
IN1	1419	42	MB4	PRIORITY HEALTH MEDICARE			00000000
IN1	1420	42	MB4	PRIORITY HEALTH MEDICARE			00000000
IN1	1421	42	MB3	BCBS MEDICARE PLUS BLUE			00000000
IN1	1422	42	MB1	MEDICARE  - OP			00000000
IN1	1423	42	XB1	MEDICAID			00000000
IN1	1424	42	XB6	MERIDIAN HEALTH OF MI XIX			00000000
IN1	1425	42	XB6	MERIDIAN HEALTH OF MI XIX			00000000
IN1	1426	42	XB6	MERIDIAN HEALTH OF MI XIX			00000000
IN1	1427	42	XP4	Meridian Health of MI XIX			00000000
IN1	1428	42	MB6	MOLINA MEDICARE			00000000
IN1	1429	42	XB2	MOLINA HEALTHCARE OF MI			00000000
IN1	1430	42	XB2	MOLINA HEALTHCARE OF MI			00000000
IN1	1431	42	MB1	MEDICARE  - OP			00000000
IN1	1432	42	MB1	MEDICARE  - OP			00000000
IN1	1433	42	MB4	PRIORITY HEALTH MEDICARE			00000000
IN1	1434	42	MB4	PRIORITY HEALTH MEDICARE			00000000
IN1	1435	42	MB1	MEDICARE			00000000
IN1	1436	42	MB1	MEDICARE			00000000
IN1	1437	42	MB1	MEDICARE  - OP			00000000
IN1	1438	42	BB5	BCBSM FEP			00000000
IN1	1439	42	MB3	BCBS MEDICARE PLUS BLUE			00000000
IN1	1440	42	DB1	PRIORITY HEALTH HMO			00000000
IN1	1441	42	MB4	PRIORITY HEALTH MEDICARE			00000000
IN1	1442	42	HBK	LINCOLN HERITAGE LIFE  -			00000000
IN1	1443	42	MB1	MEDICARE  - OP			00000000
IN1	1444	42	MBD	HUMANA GOLD CHOICE			00000000
IN1	1445	42	BBA	BC NETWORK GREATLAKES			00000000
IN1	1446	42	XB6	MERIDIAN HEALTH OF MI XIX			00000000
IN1	1447	42	LB1	MONTCALM COUNTY SHERIFF			00000000
IN1	1448	42	MB1	MEDICARE			00000000
IN1	1449	42	XB1	MEDICAID			00000000
IN1	1450	42	XB1	MEDICAID			00000000
IN1	1451	42	XP	MEDICAID			00000000
IN1	1452	42	XHL	JVHL MCLAREN HMP			00000000
IN1	1453	42	MB4	PRIORITY HEALTH MEDICARE			00000000
IN1	1454	42	SB3	TRICARE			00000000
IN1	1455	42	SP	TRICARE			00000000
IN1	1456	42	XB2	MOLINA HEALTHCARE OF MI			00000000
IN1	1457	42	XP1	Molina Medicaid 1500			00000000
IN1	1458	42	CP	AARP  - OP			00000000
IN1	1459	42	DBL	AARP  - OP			00000000
IN1	1460	42	MB1	MEDICARE  - OP			00000000
IN1	1461	42	MB3	BCBS MEDICARE PLUS BLUE			00000000
IN1	1462	42	MB3	BCBS MEDICARE PLUS BLUE			00000000
IN1	1463	42	MB4	PRIORITY HEALTH MEDICARE			00000000
IN1	1464	42	BB4	BCBS OF MI			00000000
IN1	1465	42	MB1	MEDICARE			00000000
IN1	1466	42	MB4	PRIORITY HEALTH MEDICARE			00000000
IN1	1467	42	MBa	UNITED HEALTH ADVANTAGE			00000000
IN1	1468	42	BB4	BCBS OF MI  - OP			00000000
IN1	1469	42	MB1	MEDICARE  - OP			00000000
IN1	1470	42	MB5	BC NETWORK MEDICARE ADV			00000000
IN1	1471	42	MBH	JVHL BCN			00000000
IN1	1472	42	DB2	PRIORITY HEALTH POS  - OP			00000000
IN1	1473	42	MB1	MEDICARE  - OP			00000000
IN1	1474	42	BB1	BCBS TRUST OF MICHIGAN			00000000
IN1	1475	42	BBH	JVHL BCN			00000000
IN1	1476	42	FB3	COFINITY PPOM  - OP			00000000
IN1	1477	42	EB2	AMERICAN NATIONAL INS CO			00000000
IN1	1478	42	MB1	MEDICARE  - OP			00000000
IN1	1479	42	MB3	BCBS MEDICARE PLUS BLUE			00000000
IN1	1480	42	XB1	MEDICAID			00000000
IN1	1481	42	JB3	RURAL CARRIER BENEFIT PL			00000000
IN1	1482	42	MB1	MEDICARE			00000000
IN1	1483	42	BBH	JVHL BCN			00000000
IN1	1484	42	MB1	MEDICARE  - OP			00000000
IN1	1485	42	XB1	MEDICAID			00000000
IN1	1486	42	MB3	BCBS MEDICARE PLUS BLUE			00000000
IN1	1487	42	FB8	CONTINENTAL GENERAL INS			00000000
IN1	1488	42	MB1	MEDICARE  - OP			00000000
IN1	1489	42	BP	BLUE CROSS			00000000
IN1	1490	42	MP	MEDICARE			00000000
IN1	1491	42	MB4	PRIORITY HEALTH MEDICARE			00000000
IN1	1492	42	WB	CAMPBELL INDUSTRIAL FORCE			00000000
IN1	1493	42	WP	CAMPBELL INDUSTRIAL FORCE			00000000
IN1	1494	42	MB4	PRIORITY HEALTH MEDICARE			00000000
IN1	1495	42	BBH	JVHL BCN			00000000
IN1	1496	42	CP	COFINITY PPOM			00000000
IN1	1497	42	MB4	PRIORITY HEALTH MEDICARE			00000000
IN1	1498	42	XB1	MEDICAID			00000000
IN1	1499	42	XB1	MEDICAID			00000000
IN1	1500	42	WBR	SEDGWICK			00000000
IN1	1501	42	M4R	PRIORITY HEALTH MEDICARE			00000000
IN1	1502	42	CBR	COLONIAL PENN LIFE INS CO			00000000
IN1	1503	42	M1R	MEDICARE			00000000
IN1	1504	42	MB4	PRIORITY HEALTH MEDICARE			00000000
IN1	1505	42	MB4	PRIORITY HEALTH MEDICARE			00000000
IN1	1506	42	MB4	PRIORITY HEALTH MEDICARE			00000000
IN1	1507	42	MB4	PRIORITY HEALTH MEDICARE			00000000
IN1	1508	42	MB4	PRIORITY HEALTH MEDICARE			00000000
IN1	1509	42	BB4	BCBS OF MI			00000000
IN1	1510	42	BP	BLUE CROSS			00000000
IN1	1511	42	MB1	MEDICARE  - OP			00000000
IN1	1512	42	SB4	TRICARE MCR SUPPLEMENT  -			00000000
IN1	1513	42	XB9	PRIORITY HEALTH XIX			00000000
IN1	1514	42	XP2	Priority Health XIX  ER			00000000
IN1	1515	42	MB3	BCBS MEDICARE PLUS BLUE			00000000
IN1	1516	42	MB4	PRIORITY HEALTH MEDICARE			00000000
IN1	1517	42	CP	BANKERS LIFE			00000000
IN1	1518	42	EBF	BANKERS LIFE			00000000
IN1	1519	42	XB1	MEDICAID			00000000
IN1	1520	42	XB6	MERIDIAN HEALTH OF MI XIX			00000000
IN1	1521	42	XB5	MCLAREN HEALTH PLAN XIX			00000000
IN1	1522	42	XB5	MCLAREN HEALTH PLAN XIX			00000000
IN1	1523	42	XB5	MCLAREN HEALTH PLAN XIX			00000000
IN1	1524	42	XP5	Mclaren Health Plan 1500			00000000
IN1	1525	42	XB6	MERIDIAN HEALTH OF MI XIX			00000000
IN1	1526	42	MB1	MEDICARE  - OP			00000000
IN1	1527	42	XB1	MEDICAID			00000000
IN1	1528	42	BPA	BC NETWORK GREATLAKES 150			00000000
IN1	1529	42	MB1	MEDICARE			00000000
IN1	1530	42	MB4	PRIORITY HEALTH MEDICARE			00000000
IN1	1531	42	XH6	MERIDIAN HEALTH HMP  - OP			00000000
IN1	1532	42	DB2	PRIORITY HEALTH POS			00000000
IN1	1533	42	MB1	MEDICARE			00000000
IN1	1534	42	XB1	MEDICAID			00000000
